Oscore,Cscore,Escore,AScore,Nscore,SS,Impulsive,Cannabis,Cannabis_User
1.127264464661887,0.3447392709897829,0.771373102139995,1.3030037553923912,-0.8048373080283427,1.2247,0.1505157845285661,CL5,Y
-0.0371779308897362,-0.3911605926841563,0.6744519089053591,-0.4361047224119226,0.2918689693839216,1.1728387946649683,1.7976895862747493,CL5,Y
0.14143,-1.1254207124423434,-0.9237190338949932,-1.4206843184732456,1.9769759000835403,1.3781333482708602,1.0970500770682567,CL5,Y
-0.9448235090047764,-1.7313310119809853,-1.4234878963154804,0.925007006427725,0.6302690310246348,0.6961667082528672,1.29221,CL5,Y
0.5126975193892664,1.0604862350132298,-1.0586681166962657,-0.5807001252628582,0.8327979804137277,-0.1908765435481636,0.7887232834441876,CL5,Y
0.700673596313895,1.30612,0.5022924327719714,0.4906355625726672,-0.3001301214694439,0.3494985892600312,0.7036212647455904,CL5,Y
0.757698245754238,1.114330674003599,1.148566792772514,-0.9883987211539036,-1.825942505870334,0.112495987427806,-0.71126,CL5,Y
1.0035343166505823,-0.0338743621531529,2.2455681348675176,1.385730230211474,-0.6458485570170747,0.9007045304929675,0.19268,CL5,Y
1.06238,-1.0145,-0.5788744301989359,0.439917032140566,0.41667,-0.5140535713358977,0.1957800501884173,CL5,Y
0.8232512164564723,-1.075938726088288,-2.027747372657237,-0.0022062551529643,1.2975462021876782,0.4850134035181749,-0.2672611481918211,CL5,Y
-0.1244516654213179,-0.52745,0.0153457203643506,0.28783,-0.927048122420966,-0.1239806282743398,0.5115708179229222,CL5,Y
-0.3162492184535806,-0.0105722213224348,0.63779,-0.9184838758563728,0.4111279706150982,0.7654,0.1906057629398195,CL5,Y
0.14143,-0.0285391919589499,0.4513733984714216,0.3891261989266011,-0.1907744004511682,0.4600012660718561,0.4755464301087038,CL5,Y
0.5078810533136691,-0.6649757329859824,0.9746954561700828,-1.07533,0.6388339043033862,1.6071839132021914,0.7225640789076311,CL5,Y
1.0810305740630533,0.3257792917008127,1.3499161558069952,1.3367185379710675,-0.6916039368038327,1.2247,0.19268,CL5,Y
1.1783965061284878,-0.4851145676058963,1.2861,-0.3014929522423736,0.4849173046447322,0.5268090022268177,1.3983449468101248,CL5,Y
0.9549393019167296,-0.0034571981921219,1.5555669720258831,0.3696334389060944,0.4644393629150992,1.381022436773294,0.4541555438601291,CL5,Y
-0.01928,0.4605868211852507,-0.8016346086002788,0.4822399762773093,-0.0983153382644881,-0.6181592903113956,-0.3593437595633286,CL5,Y
0.6574752406740129,1.5538309863445392,0.4366229940237036,0.8582523554163736,-1.150789212661894,0.4878196879218355,-0.71126,CL5,Y
1.3528572396868266,-0.8996646429685449,-0.69509,1.8905928572750876,-0.4082578474564221,-0.4249975216249583,-0.21712,CL5,Y
-0.01928,-0.3397969905814311,-0.166763506608104,0.5137108342746629,-0.8090731103888436,-0.7651357058560196,-0.5859912629250205,CL5,Y
0.961970345635031,0.5659400444672489,-0.8341787317362368,-0.4084453226212279,0.8810401826177179,-0.0237055223836624,0.1676706686213964,CL5,Y
-0.9343060300176989,-1.0904763234519836,-0.2530677772133517,0.6693726533288287,0.8107116424177262,0.0352974246102889,0.7306266346668169,CL5,Y
0.1399745154043413,0.8869588034603,-0.9971896118989064,0.0807768305200137,0.3721564539853752,-0.4197283669337205,0.1589066410311479,CL5,Y
1.216977393836213,-0.1877175046529494,-0.3938892323908327,0.3059216706005234,0.487584051841841,1.5256018542170762,0.52975,CL5,Y
1.8429769629262809,1.2900032561951766,0.9477496427590324,1.8575921702570335,-1.0663087507126832,0.1099967420811928,-0.6649715502254264,CL5,Y
-0.2292591809542289,-1.320486131170736,0.773994060371927,0.1250422139855887,-0.6578767349766113,0.6315808649506109,0.19268,CL5,Y
1.4090351944083834,-0.3548669072074403,1.9616061063373784,1.5684646315372237,-0.8006938175697098,1.2247,-0.1084400697240289,CL5,Y
0.6174661101766379,1.1760484181433712,0.8438253965283179,0.8188234497945858,-0.7812217348616162,1.0238428457774709,0.6154830808905424,CL5,Y
-0.1887347598367882,-0.2795716106264176,0.96248,-0.30172,0.8044859148989025,0.7389193057953619,1.2716316275765496,CL5,Y
1.4929227269936942,-0.1442663598702176,-0.3672292528194772,-0.6751287629442824,1.19134312729497,0.07987,-0.21712,CL5,Y
0.8358884357856411,-0.7409875726422486,-0.3577337931827532,-0.6717281968737048,-0.118066222638856,0.6913946749705664,1.3537240319289774,CL5,Y
0.7218090528310432,-0.5615245218060447,-1.001009319041115,-0.2916011380046155,0.1995174694515654,-0.52593,-0.6459988081667224,CL5,Y
0.2038935429758513,-0.1391772752685202,0.7036627077633744,0.2866311193336698,-0.4655733825054584,0.4761522704151233,0.6018492041615355,CL5,Y
-1.136832536102253,-1.448359254954642,-1.2989182593484816,-0.0864428112694123,0.9239207362985824,0.8109190922139438,0.7395454370180481,CL5,Y
1.649070459344013,-1.27957394724274,-0.1957550841413872,0.43852,0.3351224547228844,-0.394694046933404,0.19268,CL5,Y
-0.2467277016038263,-0.8871258214420399,-0.4947562848119347,-0.1525596211050754,-0.8553058168803575,0.2382686155090848,0.7080691327459276,CL5,Y
-0.5314632245902293,-0.4295593570357541,1.025664535711203,-0.2730485672418571,-0.1202782712625929,-0.095240170641413,0.4639394461029131,CL5,Y
-1.4096958005696971,-1.942776713160776,-1.622800988268247,-0.1382786739152046,1.0738865828985835,1.2247,1.29221,CL5,Y
1.5396725427521158,-0.262572160996921,1.47819691591134,1.5198345976539709,-0.8846715558930359,1.2247,-0.1020594858717373,CL5,Y
1.646409694771229,0.1074861416850671,0.9703491330565472,-0.6026067392200158,0.0542119984080514,1.213531676618033,1.86203,CL5,Y
-0.1250994291176285,-0.6483397604641592,0.63779,-1.0521777357444368,-0.9479817678279086,0.3075877398738029,-0.6293329068257768,CL5,Y
0.5637073378931023,0.0404933206445682,0.6091653719942327,-0.15487,1.0897440908857985,-0.3866777455889488,-0.6237425288778008,CL5,Y
0.7800589389501266,-1.1762133588077504,-2.0326947083678,0.009849572666098,1.4592449158584708,0.3462606957147363,-0.1927199278678243,CL5,Y
-0.5710757336230371,-0.3874201307963528,0.94752106966697,-0.330066364427618,0.059805319343332,-0.1705470233260886,0.5142207054502622,CL5,Y
0.4839890949189795,1.087315225821266,0.9079497905800996,0.9708926229934468,-0.9003699253016226,1.2247,0.52975,CL5,Y
0.6085580983685472,-0.4947140231720561,-0.43999,-0.4935759583151891,0.0605010434074512,0.6306918458030386,1.140045161498992,CL5,Y
0.8716264457852002,-0.667808556306455,-0.9377824590622196,-0.0216863254393057,-0.0564568587203629,-0.5308829182005103,-0.21712,CL5,Y
-0.409220721770161,-1.1778080645428104,-1.2093551678939638,-0.1450080678408192,1.02119,0.3784265329138384,0.19268,CL5,Y
0.7823448881709572,0.1196322875229352,1.74091,1.1877248008765109,-1.153906287439257,0.0485381018658959,-0.0416501360195646,CL5,Y
-0.8429834592166292,-1.0106456305332576,-0.1597203900219078,0.5853548670127333,0.73545,0.0700124976056896,0.5048454846991456,CL5,Y
0.4131956552355425,-0.3865606022774654,-1.0816682238493591,-0.7871023206634338,0.5820878404345755,-0.5146456444935444,-1.3555074080825618,CL5,Y
1.2689931561838648,0.4583370207791783,1.909763221709764,0.3010958613936205,-1.03367136849991,0.40148,0.4802038971543831,CL5,Y
-0.45174,-1.62741055851122,-1.2926722910067754,0.9777229715163768,0.6685273342120617,0.40148,0.9684546097027285,CL5,Y
-0.5095174773738333,0.0723879519471816,-0.3862072512234551,0.8720113502144923,0.1350742296817771,-0.21575,0.034866950818931,CL5,Y
-0.6369612115499139,-0.0828822829512315,-0.557857006226383,0.94156,0.2441412898726176,-0.0696927452587641,0.1316758079876079,CL5,Y
0.8324490327960784,1.0011566837633086,1.805977024097,-0.302424728039103,-1.6518274121240275,0.2995547139216895,-0.373723839627923,CL5,Y
0.2400527445142366,-0.27607,0.3692132971312081,1.3641470057037155,-0.8632633125096447,1.085170181073075,-0.3008731458474658,CL5,Y
-0.4656185752458148,-0.4597206944345663,1.1059079754432288,-0.2366362653920087,-0.3270932030087393,0.0578055567728325,0.3803610015368361,CL5,Y
-0.8220641055625217,-1.0634814188115904,-0.232858220267123,0.6453249788649531,0.7217807371478233,0.1004032630821512,0.578429430893371,CL5,Y
0.7919658124472234,0.9986365221629838,2.00964014419824,-0.4202329015276558,-1.3593578041580976,0.6517143507812287,0.0099062257573629,CL5,Y
0.44585,0.1184180303135414,-1.1886288343510405,0.1551673957694337,0.3720423494552761,0.5579433389810783,0.0164910675026217,CL5,Y
1.8051599832799756,-0.0328312909517204,1.58487,1.203735147409772,0.1633286959170153,0.810033163588914,1.21811681055954,CL5,Y
-0.31776,0.2210886251183731,0.2766205795110251,-0.8569195775818714,0.2726442035081594,0.7654,0.6159911040274619,CL5,Y
0.1488066615316721,-1.0145,1.5771155836952877,-1.6168343123071196,0.2290176545946671,0.4096678695171685,0.5263974512546441,CL5,Y
0.960449996574218,0.166326501302531,0.0468111150145365,2.4033784699564738,0.6444880871317195,0.6144427241633257,-0.71126,CL5,Y
0.8712087437037025,-1.6452189858291515,0.2419917346402754,-0.7028792082580841,2.1049797668800743,1.1894706540059707,2.3627648599957065,CL5,Y
0.4085199105563082,0.347427109016868,-1.1661247928937135,-0.2668412228484683,0.4908004305581124,0.3620419536627497,0.19268,CL5,Y
-0.4946680120655354,-0.8026159107509767,-0.3716497378834632,0.568923754524925,0.8095227751629137,-0.21575,0.0675808655514449,CL5,Y
0.304922931609129,-0.4805622763816475,-0.8945000243881944,-0.8082346339325083,0.4517879415383218,-0.4319503425419122,-1.37983,CL5,Y
-0.8086280551225236,-0.98011013526807,-0.1981466651432351,0.5452273323576419,0.73545,-0.0080816550917307,0.3075442878074523,CL5,Y
0.0384938229125268,-0.865293463676642,0.9782568794972056,-1.3590791978840993,-0.3539242731925613,0.6345739802481067,0.0513731561114985,CL5,Y
0.0942468547082532,-1.2402747480896226,-0.3413330369699791,-0.0397949720578749,-0.4449516424867916,-0.84637,-0.3621954739248567,CL5,Y
0.0693918457522789,-0.6054955842796589,-0.5643017777355709,-0.8872446210893125,0.1544940656185646,-0.2748823567936746,-1.37983,CL5,Y
0.7117420239566524,-0.5810452885609244,-0.8513655818180881,0.098105988919515,-0.1708192729748016,-0.5867772638090033,-0.3109505671532296,CL5,Y
-0.6244878076457265,-0.0229928541029741,-0.5074906766250233,0.8746920591385353,0.2893670566481481,-0.2569815082228234,0.1382062361541265,CL5,Y
-0.2395836646920596,-1.2654333804272633,-1.37639,-2.000734908507373,0.8513262596062958,0.179194818216775,0.88113,CL5,Y
-0.3832303454006115,-0.40581,0.4080622885525041,-0.76096,-0.905905464549192,-0.52593,-1.954203030954865,CL5,Y
0.9825989698421228,-0.0721311484928186,-0.9642437650327262,2.399427547201447,0.3882005485880177,-0.3713103242860756,-0.4649392618567328,CL5,Y
-0.3713227152253728,-0.087162496363622,0.7032815383412778,-0.7928870747628878,0.3412122264514706,0.5674973148432514,0.2606686440256691,CL5,Y
0.3948659575496025,0.6083068734660747,0.2679594345190091,-1.6003730321591836,-0.2940457391427443,-0.4173558120486472,1.2244803803000903,CL5,Y
-0.0004820881934337,-2.0301696782124647,-1.4529874928759976,-0.3355048953628785,1.4083197086884638,-0.503378786427363,-0.3643900872718784,CL5,Y
-0.2606001566902723,-0.8902010399590603,1.220014423682911,-0.6671798255118351,0.2576727585485781,-0.4625889702056898,0.2615121649131734,CL5,Y
1.514296265055751,-0.4701647820185884,0.4422366479507192,0.958331762838474,-0.9903080360438058,0.1152453820180525,0.2684058224256964,CL5,Y
1.4451079048106708,0.555120284472942,0.96248,1.278407924339233,-1.3379309299243138,1.686137235819774,1.034502212706978,CL5,Y
0.14143,-0.0577743515133491,-0.1538108134064682,-0.139062534870693,0.496669168912308,0.5381621481247284,0.6225599162550305,CL5,Y
-0.1909446521195264,-0.5960831310269898,-0.3374303105715814,0.2037951086718885,-0.8036834806675878,0.1100955316722218,0.8481066259787154,CL5,Y
0.2348441698371155,0.8890470139093294,0.8255517789800477,0.6623401047545124,-0.05188,0.4762983850571071,0.019859201780232,CL5,Y
-1.3794397528260507,-1.53289659729044,-0.7711486949312567,1.073396708540056,1.2052113765706929,-0.1804852380643265,1.8415493735451405,CL5,Y
0.6795119225517632,-0.6066062006669094,-0.0852229341037906,-0.8883892793846444,-0.0161804365944247,0.4462185906296546,1.5575170626922386,CL5,Y
0.0943491990040439,-0.7546150851418824,-1.37639,-2.320181177774763,0.5967268640441051,0.6034641428477251,0.88113,CL5,Y
0.049960301495609,-1.0145,1.4992600701016323,-1.374491715644803,0.2494149789642896,0.1357387773637077,0.4331655401451192,CL5,Y
-0.1414080883853616,-0.0004485112457189,0.2539424984050004,-0.5791310640598869,0.1497235201367958,1.0367697165793466,1.6288786085374338,CL5,Y
0.7190302700110325,1.6209747388297944,0.3316025889357505,0.9360516548610076,-1.2893494809777972,0.3916708146171023,-0.6961886064951182,CL5,Y
1.4280471031939033,-0.2439147034144763,1.7483030739629069,1.242972552523732,-0.9259714548424464,0.40148,0.2052689539816977,CL5,Y
0.6213831972384815,-0.5379512501188601,1.5013485699641738,-0.30172,-0.7840486049526012,0.7654,0.7589993559861417,CL5,Y
-0.0628099434486966,-0.3398627139530142,-0.0206419669441543,0.3421071277542632,-0.6317582467212768,0.1957109121842762,0.7545662124209105,CL5,Y
1.2932125853657144,-0.4447641007866594,1.244980676895597,-0.4726655056972566,0.4605159677525305,0.8237588934610106,1.86203,CL5,Y
0.2527118207972164,0.0233433989500354,-0.4889292506607654,1.3718962087723183,-0.1025062616297127,-0.21575,-0.21712,CL5,Y
0.1850078624134724,-1.2997980112940972,0.7869054795906396,-1.0030228732876103,0.7076841943513128,-0.2870933996998729,-0.5033479723879583,CL5,Y
1.023685447980091,-0.9363792626769676,-0.6558088013781747,0.3401466174566639,0.3155470575663541,-0.52593,0.1042365429317936,CL5,Y
-0.2052003492224551,-0.4516816025213768,0.63779,-0.3654513021342092,-1.3467649017662169,-0.52593,-0.9413609851395096,CL5,Y
0.5715781374619566,-0.0407172941269124,0.1808391138485384,-2.004539223702649,0.5875416378044261,-0.1905195823985423,1.86203,CL5,Y
1.43533,-0.4185609142467189,-0.6345572672640565,2.017567147038288,0.7502175350067181,1.861968875361104,-0.6289625440283207,CL5,Y
0.2126406637332198,0.4367541288881125,-0.082900975069666,-0.7896594982501913,-0.149537961231995,-0.0331464011373838,0.88113,CL5,Y
-0.3793057064066779,-0.40581,0.4218333833713432,-0.76096,-0.9378661684863552,-0.52593,-1.9197720717082647,CL5,Y
0.2772077700838608,-0.4952632947023625,-0.8556452901689506,-0.8175318124692348,0.416805095169597,-0.4134680068467137,-1.37983,CL5,Y
0.4091157047870307,-1.3142251384360133,-2.007401516465937,0.1075603091758736,1.769860918349201,0.1474543638077335,-0.1048722285595467,CL5,Y
-0.01928,-0.2631363737601335,-0.4719258663900034,0.5688766741717056,-0.667823893828744,-0.8633269112806136,-0.6993275465456169,CL5,Y
0.88309,-0.707125072620038,-0.633319826329245,0.6818402727905667,0.9742076960053558,1.0025367499747388,0.8985516364342707,CL5,Y
0.1992372076973352,-2.1822073136860327,-2.0016143657576624,-0.9670318735554296,1.1145045650459446,1.2247,1.6780029425886194,CL5,Y
0.7623092509170523,-0.5794931879092724,-0.5999539236578723,0.375609391585155,1.1246317705332742,1.1306290192572654,0.52975,CL5,Y
-0.5282317969415848,0.1012688166447172,-0.5775186171908813,0.8053205443251261,0.2649841496543526,-0.2997567476964702,0.0816929434328019,CL5,Y
-0.3929266090538588,-0.2172615870402607,-0.80615,-0.898053338419658,-0.3207911824051935,-0.4925741573253882,-0.3144561739673473,CL5,Y
2.4258326023989576,0.1462686908721873,1.997481851988747,1.5855832451913905,-0.4761085100173552,0.4300318462980774,1.2059448550227383,CL5,Y
1.0390332328515346,-1.0021529204195014,-0.57545,0.4512724379677117,0.4319950314095123,-0.5180667064073934,0.2101327193043717,CL5,Y
-0.7122663816302548,-0.7305112997525037,-1.3967593135395404,-1.3589179387775556,0.7636926542095805,0.782555583138429,-0.21712,CL5,Y
-1.0686383064351377,-0.9786417036178116,-0.5978686221860381,0.52102856017754,0.7180999771477812,-0.3740439454948753,-0.2981687832500986,CL5,Y
0.9375987845894608,-1.2130169347060034,-1.9161882394199912,-0.2433848621542996,1.4090304994152263,-0.0795860942138197,-0.36735130580086,CL5,Y
1.274882843684271,-0.2425723427076,0.1692906409194151,-0.6053187820029966,1.3163872706108417,-0.0410246694277464,-0.4192000079528673,CL5,Y
0.8128983623062295,-0.2905103570840635,-0.7880935956956215,2.1640136181276133,0.1001857658621671,-0.2695024321995749,-0.3027516553198077,CL5,Y
0.0280538176945571,-0.1413839637419017,0.4520474080201185,1.4246889582595674,-0.883058650409887,1.2247,-0.1002818659402459,CL5,Y
0.0209365361640321,-0.8398440831274424,0.874790043993725,-1.3144217894827417,-0.4524858621338654,0.6743316044999405,-0.0302210866478086,CL5,Y
-0.0655606078335965,-1.468237596048562,-0.4782772818406118,-0.4390300656638686,-0.6063056597901577,-0.2838724935535323,0.1195490809309398,CL5,Y
1.359115176972234,0.0696392512092595,-0.5409090093610276,-0.4773205666403326,1.0427980998756632,0.07987,-0.21712,CL5,Y
-0.1207042869972915,-0.5182369472185699,0.63779,-1.1118406537644712,-0.3061933117157784,0.7654,-0.0778688849789262,CL5,Y
0.3606325230917161,0.297642734489614,-0.8056395671308503,-0.30172,0.41667,0.40148,0.3854004913524343,CL5,Y
-0.7354028734935618,-0.187684010559249,-0.46290941047923,0.9188554307848132,0.3048897302740593,-0.1714660701226928,0.1518809218026876,CL5,Y
1.06238,-0.371804745972109,1.3644085381988051,0.1021792064009017,0.41667,0.3799334728591834,0.52975,CL5,Y
0.1431215800862071,-1.2043193331934914,-1.5143863821375712,-0.0935580305445185,1.1779593314075396,0.40148,0.0100542907191719,CL5,Y
-0.0368639505366478,-0.2088658353611494,0.7906490160024111,0.2081189736080023,-0.5201996146301402,0.40148,0.3988727119332131,CL5,Y
0.1758885770370379,-0.5490062725978158,-0.7136028087079133,-0.851519802259392,0.2889171966513554,-0.3459015473638518,-1.37983,CL5,Y
0.9715894186893936,-0.4265844737155744,-0.8851883789530575,-0.0877521253438142,0.1866378740016094,-0.3758545665601988,-0.21712,CL5,Y
0.5702602259942496,0.8132620881502627,0.6651739386680409,1.327367867286248,-1.901567360371793,-0.1957973780920334,-0.5353596605712656,CL5,Y
0.88309,-0.5613687467454165,-1.0165568615503284,-0.1973725830309626,0.0149084642728223,-0.2132294178259537,-0.21712,CL5,Y
0.1436170905972914,-0.1483068872060945,-2.7166610756805567,-0.0151504079151867,1.015554661331678,0.0963480975880034,0.1796691498880184,CL5,Y
1.2629641648988486,0.4849560994291654,1.915883420811656,0.2653937208989564,-1.0377537685474667,0.40148,0.4906253950643338,CL5,Y
0.8489716805181469,-0.5097537036670722,-0.5341663089968387,0.4243898284765984,0.8166057822958376,1.2035709865194089,0.5142438894537279,CL5,Y
-0.1410896835183992,2.0149638588144203,1.2531125211377965,0.5842332949277483,0.4859428229920264,1.1911712353549773,0.88113,CL5,Y
0.2252773633684662,-0.9156173110941676,1.009255845802358,-1.4966047746144255,0.9188098408666768,0.2674327002176482,0.7816218390623779,CL5,Y
0.2483508117327945,-0.7956720731019908,1.6559487082842528,0.8655984098529137,-1.05308,1.0885900548132448,-0.2733209795463189,CL5,Y
