Oscore,Cscore,Escore,AScore,Nscore,SS,Impulsive,Ketamine,Ketamine_User
0.4299652139702844,-0.0944909312446895,-0.0682601559831352,0.0472883623541624,-1.384131927310623,-0.215746809360293,-0.71126,CL6,Y
0.0933558161100604,1.0558646840582055,-0.3875405910895836,1.1327257096298895,-1.22237835345204,-1.0525989516450105,-0.6379990835924407,CL6,Y
0.2695479997185367,0.6842081424287189,-0.1972842614874883,0.7360317193929229,-1.4146759030559803,-0.752310645037199,-0.71126,CL6,Y
-0.0795563776505715,-1.698295199883935,-0.8873225266162357,-0.7982118409750167,0.4228370527955418,0.5167484707289999,-0.0936350731775449,CL6,Y
0.6338431948645177,-1.5384444939952011,0.0501193850954071,-1.166009925320776,-1.1331649815209044,0.73769445761429,-0.6424422708723381,CL6,Y
-0.3634804052063081,-1.3222452212689286,-1.216279711931318,-0.3247495003533114,0.8367849019539118,0.1660417242376477,0.0581799778852439,CL6,Y
-0.1522760654288791,-0.2227983975790202,-0.8331373718586572,0.3490698578829445,-0.1152066336532771,-0.397359747375248,-0.263677248370988,CL6,Y
-0.1666704599271521,-0.297729960665003,-0.8592500076018872,0.3031464565302685,-0.0503247200667122,-0.3589617530355016,-0.2417414307086502,CL6,Y
0.2443628432863197,-1.6257149543769955,-0.4616768360186253,-0.9652106359467356,-0.283665987226031,0.6170690409932916,-0.3428210928651244,CL6,Y
0.0374360085578207,0.7647681333933349,-0.488983799806584,0.95432100034573,-0.9703230049747532,-0.903429186002682,-0.5527821123383794,CL6,Y
-0.043050268346607,-1.6901153136514315,-0.8393517144465398,-0.8170328181471486,0.3432132591595485,0.5280547269397661,-0.1217186553911084,CL6,Y
-0.0495611587865402,0.3118950560334019,-0.646803938877294,0.6767681075873486,-0.5781882267741172,-0.6713585185172573,-0.4202059209442399,CL6,Y
0.470612457890231,-0.2918012469453916,-0.0355674408499697,-0.1272285644132049,-1.3763925557089065,-0.0797898223928315,-0.71126,CL6,Y
-0.0169631590163956,0.4815874370881591,-0.5876684403985075,0.780767690683282,-0.7251218546134216,-0.7583158275455212,-0.4698824654630533,CL6,Y
-0.3091253791667649,-1.7497344891074496,-1.1889874167315453,-0.6798559542660453,0.9235520057297708,0.4456489753656309,0.0829687898658815,CL6,Y
0.4852674724290048,-1.571735702771112,-0.1451163770776065,-1.089410683889477,-0.8091051765161801,0.6916792777831933,-0.5281452779713666,CL6,Y
0.3219672437970364,-1.6083262164527832,-0.3597008601773115,-1.005220121436074,-0.4529296225277321,0.6411037916688942,-0.4025209514211372,CL6,Y
-0.276167554954898,-1.742349663453223,-1.1456792246252552,-0.6968475885147083,0.8516674076783417,0.4558562971480235,0.057614848197449,CL6,Y
0.062712901183326,0.8963497066656874,-0.443129402115195,1.0349635647223587,-1.0842571592222043,-0.9708569600627144,-0.5913019200156038,CL6,Y
0.3806148321592346,-1.5951851118606986,-0.2826350621733833,-1.035456291293968,-0.5808463893931954,0.6592674544861354,-0.4476376291717885,CL6,Y
0.6284629453749699,-1.0580408862297586,0.0913922376741985,-0.8049518073179762,-1.3463372933505886,0.4481888201945132,-0.71126,CL6,Y
-0.272289146918369,-0.8475393540570311,-1.0508511410438492,-0.0338159182068025,0.4257454976359303,-0.0772169567714591,-0.0807876469386678,CL6,Y
-0.0758926124492234,-1.6974742637967697,-0.8825081600442095,-0.80010072046761,0.4148459825367563,0.5178831703409914,-0.096453550774994,CL6,Y
-0.2255117112159008,-0.6040343997666284,-0.9659929596422312,0.1154212695242387,0.2148988697063738,-0.2019988440225495,-0.1520724307761662,CL6,Y
0.4327321601458109,-1.5835072359708686,-0.2141503455246285,-1.062325740244019,-0.694519948355883,0.6754086394678167,-0.4877306791617342,CL6,Y
-0.2653726570764266,-1.7399308618273863,-1.1314942011211766,-0.702412972786544,0.8281225616954344,0.4591995699182554,0.0493105011213789,CL6,Y
-0.3117583768891088,-1.7503244621894858,-1.1924473044486974,-0.6784984940772891,0.9292948600433416,0.4448335133123259,0.0849943140702793,CL6,Y
0.6487295934891182,-1.1564194809869623,0.1076927709847685,-0.8919656563189708,-1.3424784555611056,0.5159767474388803,-0.71126,CL6,Y
0.7062818834206811,-1.435790464123227,0.1539822715398263,-1.139063560104573,-1.3315203064873986,0.7084777678668196,-0.71126,CL6,Y
-0.2470677145836187,-1.7358292922561964,-1.1074406118770277,-0.7118502125078668,0.7881974918549246,0.4648687681344716,0.0352287935055115,CL6,Y
0.6483144902132265,-1.1544044819239043,0.1073589020224276,-0.890183430981815,-1.3425574926173829,0.514588309128482,-0.71126,CL6,Y
-0.2529575492191048,-0.746906650630079,-1.0157820056859077,0.0278589733656279,0.3386094217444174,-0.1287852654713253,-0.1102473371190087,CL6,Y
0.2906748509116021,0.5816539400607719,-0.1802918639444724,0.6453246311153833,-1.4106532797145472,-0.6816455087249788,-0.71126,CL6,Y
0.2349713607136291,0.8520504584136326,-0.2250943686493917,0.884484804895235,-1.421259411116808,-0.8679626599149406,-0.71126,CL6,Y
0.0334534996967041,0.7440367567450814,-0.4962084040264419,0.941615335453637,-0.952372073046654,-0.8928055816040743,-0.5467131117821851,CL6,Y
0.2391060858717286,0.831979628325201,-0.2217687952842232,0.8667325673993698,-1.4204721455759384,-0.8541328225084756,-0.71126,CL6,Y
-0.1507253643650847,-0.2147260570159523,-0.8303242704093146,0.3540171634010193,-0.1221963304016726,-0.4014963444844463,-0.2660403832557703,CL6,Y
0.7195842528241261,-1.5003629776183691,0.1646814120365219,-1.1961766237008549,-1.328987490727508,0.7529715610298298,-0.71126,CL6,Y
0.3084488785504865,0.4953750520847954,-0.1659961536741408,0.5690127245584377,-1.4072690452255514,-0.6221949036896577,-0.71126,CL6,Y
0.3643287340047069,0.2241224194906512,-0.1210517977998473,0.3290953352938304,-1.3966293332868485,-0.4352878456196044,-0.71126,CL6,Y
0.152377198591183,1.2529799835620177,-0.2915251313168341,1.23909874553345,-1.4369856166636583,-1.1442237871240928,-0.71126,CL6,Y
0.3556666630348111,0.26616994332912,-0.1280187306438008,0.3662855075988513,-1.3982786206581768,-0.4642607588209207,-0.71126,CL6,Y
0.4180204001063697,-1.5868036848583826,-0.2334823173779265,-1.054740990591332,-0.6624320001264754,0.670852280779131,-0.4764131509328634,CL6,Y
-0.0216820613701673,-1.685327361569097,-0.8112728459279859,-0.8280493450622555,0.2966068764169629,0.5346726445279895,-0.1381568847401373,CL6,Y
0.0887955794186812,-1.6605727506253876,-0.6660998254040638,-0.8850068569681347,0.0556431298199688,0.5688885206138059,-0.2231456158596496,CL6,Y
0.5951986400765961,-0.896568915512308,0.0646376449307352,-0.6621331615284414,-1.3526709286712046,0.3369263018589619,-0.71126,CL6,Y
-0.388282294467013,-1.4513541136237296,-1.2612724137838631,-0.4038766296646991,0.9485780055811378,0.2322023955713271,0.0959759213387592,CL6,Y
0.4424982265559831,-1.581318963550241,-0.2013172568627186,-1.0673607033357286,-0.7158208010434224,0.678433274278538,-0.4952435621876832,CL6,Y
0.4083532158657317,0.0104182768022469,-0.0856427588204195,0.140078404846019,-1.3882469242515263,-0.2880346660825928,-0.71126,CL6,Y
0.1629638427145667,1.2015901747398072,-0.2830102578060094,1.193645513800656,-1.434969884107538,-1.1088135575905298,-0.71126,CL6,Y
0.3403551572529303,0.3404952295804104,-0.1403338262938949,0.4320246986371733,-1.401193982724574,-0.5154747155688675,-0.71126,CL6,Y
0.3551962990421496,0.2684531895946989,-0.1283970459866877,0.3683049920840233,-1.3983681795403102,-0.4658340332930152,-0.71126,CL6,Y
-0.371870305098491,-1.7637936798997325,-1.2714373165937976,-0.6475073736820315,1.0604055113305688,0.4262163318427944,0.1312374856947251,CL6,Y
-0.3312869692218322,-1.754700213717334,-1.218108829398712,-0.6684303932167535,0.971888843229968,0.4387853402103679,0.1000173564801053,CL6,Y
-0.4145058217740456,-1.5878634951735866,-1.3088440859756556,-0.4875393061008772,1.0667790617543544,0.3021553799239813,0.1359383187525176,CL6,Y
0.3230399347648257,0.4245469803530932,-0.1542605180367806,0.506366748023561,-1.404490859173707,-0.5733907081707349,-0.71126,CL6,Y
0.6435887420690588,-1.5362608192918006,0.0629255105180682,-1.1710343095940867,-1.154421079589946,0.7407127374504459,-0.6499393687924709,CL6,Y
-0.0370925590058429,0.3768016883459512,-0.624184855848791,0.7165475170028365,-0.6343897303256364,-0.7046193287487137,-0.4392069932940949,CL6,Y
0.3803905310417517,-1.5952353707805838,-0.2829298048063664,-1.0353406513013117,-0.5803571642681056,0.6591979864997908,-0.4474650778100159,CL6,Y
0.1014796437267687,1.098154139278712,-0.3728032882164864,1.1586437012624524,-1.2589960438649743,-1.0742697962839332,-0.6503790973083186,CL6,Y
0.0392264224744718,-1.671679660459811,-0.7312361207397765,-0.8594511352252137,0.1637588506811691,0.5535365261326506,-0.1850128342282595,CL6,Y
-0.2465725471072146,-0.7136688379100906,-1.0041990777352017,0.0482294734694839,0.3098293882860186,-0.1458176786778024,-0.1199775305020557,CL6,Y
-0.0834315423258655,0.1355791449175936,-0.7082476479511286,0.5687091532887067,-0.4255194015445482,-0.5810070420738342,-0.3685903731307333,CL6,Y
0.1142971978034317,1.1648772905733846,-0.3495511729042925,1.1995364029521864,-1.3167704390361608,-1.1084614650577846,-0.6699119459555172,CL6,Y
0.6485511213958832,-1.1555531397135097,0.1075492252793121,-0.8911993952340509,-1.342512437246378,0.515379793606001,-0.71126,CL6,Y
-0.4360144518469565,-1.699828973915658,-1.3478625401730298,-0.5561597299403813,1.1637279871102226,0.3595310657087787,0.1687156187982161,CL6,Y
0.1595390423449146,1.2182148798115409,-0.2857648362737035,1.208349724410373,-1.4356219775871015,-1.1202688370712242,-0.71126,CL6,Y
0.2871000886637443,0.5990065917945253,-0.1831670572556887,0.6606726956151268,-1.4113339264387987,-0.6936023810113497,-0.71126,CL6,Y
-0.374576744941713,-1.3800084068622334,-1.236409400445032,-0.3601508965895882,0.8868010214875319,0.1956419405164984,0.0750898440963165,CL6,Y
0.5826406058152205,-0.8356095621654425,0.0545371756947825,-0.608215863965762,-1.3550620205230235,0.294922162444901,-0.71126,CL6,Y
0.6944093896842499,-1.5248734892344378,0.1297063257726229,-1.197235246009258,-1.265266437676902,0.7564523293623129,-0.6890349027362309,CL6,Y
0.7104269690718225,-1.4559115862353167,0.1573161778844293,-1.156860279863713,-1.3307310682738975,0.7223422590722044,-0.71126,CL6,Y
-0.2597841263070666,-0.782443129207855,-1.0281659875819449,0.0060796870251663,0.3693798292642545,-0.110574921964702,-0.0998442214980363,CL6,Y
0.1224352944530984,-1.6530351343983556,-0.6218955954237718,-0.9023500447471464,-0.0177287462562136,0.579307029852066,-0.2490241255343935,CL6,Y
0.0052425680210487,0.5971817287810819,-0.5473853939937461,0.8516121096820022,-0.8252129048443404,-0.8175510653456273,-0.5037220812531766,CL6,Y
0.3257109192139728,0.4115814571326059,-0.1521122362518444,0.4948990086996694,-1.4039822947742346,-0.5644567937666446,-0.71126,CL6,Y
0.4638425922405614,-0.2589388877847469,-0.0410124665843182,-0.0981624818484159,-1.37768156083948,-0.1024336832586827,-0.71126,CL6,Y
-0.2894328703617042,-0.9367828435888093,-1.0819512894809509,-0.088510687928587,0.5030198548960355,-0.0314849465908055,-0.054662088718649,CL6,Y
-0.4483611726653169,-1.7809329096465238,-1.3719500557135156,-0.6080719778044587,1.2272404102091965,0.4025264519026058,0.1900807206725614,CL6,Y
-0.111367963047312,-0.0098468868572596,-0.758926652084041,0.4795817182095777,-0.2995975758377238,-0.5064848018459752,-0.3260176736568146,CL6,Y
0.4606514321532917,-0.2434483220403451,-0.0435791273862881,-0.0844613942088747,-1.3782891684254848,-0.1131074822313876,-0.71126,CL6,Y
-0.3546832579837375,-1.276450728686152,-1.2003209509684925,-0.2966833720622495,0.797132261756258,0.142574755251998,0.0447738830720025,CL6,Y
0.0197171800319956,0.6725308727255197,-0.521127236972151,0.8977914343408289,-0.8904563943017112,-0.8561630451779882,-0.5257801434970112,CL6,Y
0.5450628767154748,-0.65319932036433,0.0243132816657366,-0.4468777469140883,-1.3622169462056688,0.1692320951049646,-0.71126,CL6,Y
0.0104760887820909,0.6244253819347377,-0.5378913495374735,0.8683089616701662,-0.8488027016789471,-0.8315118262920885,-0.5116975162157279,CL6,Y
-0.3549389761595601,-1.7599998944998048,-1.249188722706402,-0.6562364374340776,1.023476442001613,0.4314601101205175,0.1182124776260151,CL6,Y
-0.0763138999098709,-1.6975686612432512,-0.8830617523614814,-0.7998835228031388,0.4157648562942615,0.5177526939889704,-0.0961294608825839,CL6,Y
0.3173368572289052,-1.6093637423919198,-0.3657854144770702,-1.0028328936115116,-0.4428302459689786,0.6396697211011907,-0.3989588670372894,CL6,Y
-0.0206593536295278,0.4623464999396591,-0.5943736466216931,0.7689754733227787,-0.7084614678554277,-0.7484559852401933,-0.4642497831652387,CL6,Y
-0.4225937392200758,-1.62996601615244,-1.3235162447951765,-0.5133427311095442,1.1032348891176773,0.3237304318200693,0.1482636084606359,CL6,Y
0.0518269903323234,0.8396819311800183,-0.4628773550297554,1.000233513857071,-1.0351895359032428,-0.9418180766772458,-0.5747127293035731,CL6,Y
0.056270684617099,-1.6678605702334934,-0.7088391271021601,-0.8682384224716082,0.126583461755926,0.5588152807954236,-0.1981247200544495,CL6,Y
-0.4182946553658146,-1.6075866744527136,-1.3157173470555463,-0.4996270758027692,1.0838570134337058,0.3122623427995952,0.1417121748762992,CL6,Y
-0.202770347418932,-0.4856517935223501,-0.9247382233484768,0.1879745663705015,0.1123934672809652,-0.2626629281185418,-0.186728310862199,CL6,Y
0.2985535295432072,-1.613572503239523,-0.390467625249792,-0.993149019094903,-0.4018617660088082,0.633852362873914,-0.3845091451314735,CL6,Y
-0.0944110690395906,0.0784240420265041,-0.7281654278718444,0.5336804334632692,-0.3760298100548362,-0.5517184322155113,-0.3518585199055117,CL6,Y
-0.2890837684228394,-0.9349655560357532,-1.08131798936069,-0.0873969246193063,0.5014462977844079,-0.0324161989803475,-0.0551940900110567,CL6,Y
0.7139770740183853,-1.4731445462154935,0.1601715392451996,-1.1721024794626815,-1.3300551163825305,0.7342166575653362,-0.71126,CL6,Y
-0.101374652525894,0.0421743619603469,-0.7407979508353653,0.5114640464292232,-0.3446418539955957,-0.533142615127581,-0.34124661833158,CL6,Y
0.5988623282911301,-1.546282620663321,0.0041528164328041,-1.1479752975888196,-1.0568679081172163,0.7268605822029106,-0.6155320341737168,CL6,Y
0.5894963134701537,-0.8688886165685092,0.0600512444429716,-0.6376505049247118,-1.3537566707866733,0.3178531478305324,-0.71126,CL6,Y
0.0150226827134413,0.6480931638643075,-0.5296434478132311,0.8828142649618116,-0.8692962149422153,-0.8436401647270301,-0.5186261338435663,CL6,Y
0.7051840111919894,-1.43046116021104,0.1530992492100487,-1.1343499001154271,-1.331729345042775,0.7048056025268485,-0.71126,CL6,Y
-0.0651907891917862,0.2305333400639118,-0.6751573958860251,0.6269038503460862,-0.5077385576709963,-0.6296654511287703,-0.3963877101302775,CL6,Y
0.3558644236225449,0.2652099716253622,-0.1278596711372797,0.3654364323189882,-1.3982409663788444,-0.463599288791067,-0.71126,CL6,Y
-0.2923555178915671,-1.745976883600278,-1.16695099924739,-0.6885017722471479,0.8869751149315075,0.4508427457183593,0.0700679963600414,CL6,Y
0.4167766484066164,-0.0304708456484368,-0.0788677636683512,0.1039128148059511,-1.3866430744376423,-0.2598599512006236,-0.71126,CL6,Y
-0.4328732956361754,-1.6834773486493573,-1.3421642200419155,-0.546138288788657,1.1495694043470333,0.3511518248580225,0.1639287672292335,CL6,Y
0.615348268177825,-0.9943794703862204,0.0808440586509393,-0.7486445909049916,-1.3488343718847486,0.4043228203179574,-0.71126,CL6,Y
0.2178742372616686,0.9350435103539814,-0.2388456426032258,0.9578904568817456,-1.424514760777802,-0.925149154401928,-0.71126,CL6,Y
0.4607923659044082,-1.5772198146284624,-0.1772778634783833,-1.076792373421237,-0.7557223080514268,0.6840991266679706,-0.509316959112567,CL6,Y
0.2747237062569654,0.6590841686340176,-0.1931214232934162,0.7138100799451101,-1.4136904311681149,-0.7349989309200399,-0.71126,CL6,Y
0.5409140843664677,-1.5592670238691049,-0.0719940087938384,-1.1180996795932103,-0.93047648750849,0.7089135123762977,-0.5709533512239794,CL6,Y
-0.0003233992923413,0.5682074894737015,-0.5574825243058766,0.8338546311802595,-0.8001246241044773,-0.802703481348926,-0.4952400263730144,CL6,Y
-0.0125339267297783,-1.6832775484823357,-0.7992517498182032,-0.8327657291556885,0.2766538001059382,0.5375059005518953,-0.1451944024644984,CL6,Y
0.0635794759051381,0.9008607542435468,-0.4415573630789099,1.0377282561275192,-1.088163195438154,-0.9731686051456044,-0.5926225052677826,CL6,Y
-0.4135204380505993,-1.7731261822017483,-1.3261676272947376,-0.6260343595358004,1.1512489798436654,0.4133169272404564,0.1632782853106777,CL6,Y
-0.3587330550973446,-1.7608500298513925,-1.2541743278982895,-0.654280373793257,1.0317517406883456,0.4302850512229152,0.1211312035545119,CL6,Y
0.3644896814898181,0.2233411463701149,-0.1209223471957053,0.3284043152451434,-1.3965986883457526,-0.4347495081328413,-0.71126,CL6,Y
0.2598188464996923,0.7314355091080291,-0.2051094521768504,0.777803356435413,-1.4165283664672506,-0.7848527371894735,-0.71126,CL6,Y
0.1574919760786931,-1.6451800199297393,-0.575829402076468,-0.9204237594536973,-0.0941911805320006,0.5901643858375527,-0.2759926855737455,CL6,Y
0.6550418840884515,-1.1870606741119376,0.1127697675655994,-0.9190671630884772,-1.3412765742551436,0.5370901103138294,-0.71126,CL6,Y
-0.3774835436392131,-1.3951400589790426,-1.2416825764425237,-0.3694246512621275,0.8999032511038849,0.2033960172820604,0.0795195549964265,CL6,Y
-0.045083238574391,0.3352053495584901,-0.638680617024393,0.6910543165107224,-0.5983721971583562,-0.6833036652881459,-0.4270298857377563,CL6,Y
0.2176733612573353,-1.6316952390680797,-0.4967481200784643,-0.9514506888699056,-0.2254533250211159,0.6088030787281875,-0.3222892893645797,CL6,Y
-0.2161154251380363,-1.7288938447070683,-1.0667677904910782,-0.727807879435064,0.720687183186974,0.4744549585407865,0.0114176785464976,CL6,Y
0.125903256203058,-1.652258071788447,-0.617338524158417,-0.9041379764159624,-0.025292747898161,0.5803810874501437,-0.2516919745814544,CL6,Y
0.6478519305792345,-1.535305571042512,0.0685275486197684,-1.1732322259198835,-1.1637195572595096,0.7420330836196172,-0.6532189734203033,CL6,Y
0.2320996761054952,-1.628462749589958,-0.4777912371600534,-0.9588882752797429,-0.2569186862523933,0.613271032584688,-0.3333872290465016,CL6,Y
-0.1356619900525827,-1.7108667265462831,-0.9610480439479432,-0.7692862044067822,0.5452094937073325,0.4993720797420207,-0.0504738980050621,CL6,Y
0.0213481317249609,0.6810209665385163,-0.5181685541683473,0.902994768818834,-0.8978078161916372,-0.8605137161202354,-0.5282655734299798,CL6,Y
-0.0870522837864438,-1.6999747998350123,-0.8971725137044667,-0.794347274715901,0.439186439094362,0.514426924091467,-0.0878685891493752,CL6,Y
